,altitude_numeric,latitude_decimal_degrees,longitude_decimal_degrees,plant_yield_kg_per_hectare,water_productivity_kg_per_m^3
687,28.0,37.0,10.0,19994.3574,3.95
688,28.0,37.0,10.0,16029.95895,4.71
689,28.0,37.0,10.0,12891.09885,4.25
690,30.0,33.8333,10.64,20611.2432,4.89
691,30.0,33.8333,10.64,14460.5289,7.07
692,30.0,33.8333,10.64,8382.3894,9.16
693,30.0,33.8333,10.64,22788.4872,5.9
694,30.0,33.8333,10.64,17871.5445,8.14
695,30.0,33.8333,10.64,10804.57335,12.31
702,7.0,45.35,11.95,45940.0,1.77
703,7.0,45.35,11.95,41940.0,1.62
704,44.0,25.6440845,85.906508,3066.2853,8.594532012939453
705,44.0,25.6440845,85.906508,2531.04615,8.594532012939453
706,44.0,25.6440845,85.906508,2794.1298,8.594532012939453
707,781.0,21.9156338,86.3961824,898.1131499999999,8.594532012939453
708,781.0,21.9156338,86.3961824,2113.74105,8.594532012939453
709,781.0,21.9156338,86.3961824,3093.50085,8.594532012939453
710,25.0,29.64030555555556,31.324111,5930.400000000001,8.594532012939453
711,25.0,29.64030555555556,31.324111,8648.5,8.635933876037598
712,25.0,29.64030555555556,31.324111,10378.2,8.811223983764648
713,25.0,29.64030555555556,31.324111,7907.200000000001,8.635933876037598
714,25.0,29.64030555555556,31.324111,16061.5,9.742215156555176
715,25.0,29.64030555555556,31.324111,18779.6,9.815242767333984
716,25.0,29.64030555555556,31.324111,7660.1,8.635933876037598
717,25.0,29.640306,31.324111,13096.3,8.848677635192871
718,1945.0,14.149166666666666,38.28388888888889,29900.0,4.702
719,1945.0,14.149166666666666,38.28388888888889,25570.0,9.966034889221191
720,1945.0,14.149166666666666,38.28388888888889,13700.0,8.848677635192871
727,66.0,33.1190254,-88.5916703,6594.0,8.594532012939453
728,66.0,33.1190254,-88.5916703,6607.0,8.594532012939453
729,66.0,33.1190254,-88.5916703,6591.0,8.594532012939453
730,66.0,33.1190254,-88.5916703,6587.0,8.594532012939453
731,66.0,33.1190254,-88.5916703,6595.0,8.594532012939453
732,1203.0,6.66667,37.55055555555556,39281.1105,18.1
733,1203.0,6.06667,37.55055555555556,39099.6735,22.9
734,1203.0,6.66667,37.55055555555556,38918.2365,31.4
735,1203.0,6.66667,37.55055555555556,13063.464,16.5
736,1203.0,6.066666666666666,37.55055555555556,39190.392,14.6
737,1203.0,6.066666666666666,37.55055555555556,39008.955,18.7
738,1203.0,6.066666666666666,37.55055555555556,38918.2365,25.8
739,1203.0,6.66667,37.55055555555556,13063.464,13.9
740,1203.0,6.66667,37.55055555555556,38373.9255,13.82
741,1203.0,6.066666666666666,37.55055555555556,38192.4885,17.62
742,1203.0,6.066666666666666,37.55055555555556,38011.0515,24.5
743,1203.0,6.66667,37.55055555555556,12156.279,12.88
744,1203.0,6.066666666666666,37.55055555555556,38283.207,11.59
745,1203.0,6.66667,37.55055555555556,38101.77,12.02
746,1203.0,6.66667,37.55055555555556,38011.0515,21.16
747,1203.0,6.66667,37.55055555555556,12156.279,11.55
754,66.0,33.1190254,-88.5916703,6594.0,8.594532012939453
755,66.0,33.1190254,-88.5916703,6607.0,8.594532012939453
756,66.0,33.1190254,-88.5916703,6591.0,8.594532012939453
757,66.0,33.1190254,-88.5916703,6587.0,8.594532012939453
758,66.0,33.1190254,-88.5916703,6595.0,8.594532012939453
759,28.0,36.833333333333336,116.56666666666666,1848.0,8.916229248046875
760,28.0,36.833333333333336,116.56666666666666,4829.0,8.69219970703125
761,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
762,28.0,36.833333333333336,116.56666666666666,5175.0,8.69219970703125
763,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
764,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
765,28.0,36.833333333333336,116.56666666666666,5715.0,1.4300000000000002
769,66.0,33.1190254,-88.5916703,6303.0,8.594532012939453
770,66.0,33.1190254,-88.5916703,6594.0,8.594532012939453
771,66.0,33.1190254,-88.5916703,6607.0,8.594532012939453
772,66.0,33.1190254,-88.5916703,6591.0,8.594532012939453
773,66.0,33.1190254,-88.5916703,6587.0,8.594532012939453
788,470.0,44.3079869,86.0549057,8015.0,1.35
795,66.0,33.1190254,-88.5916703,6594.0,8.594532012939453
796,66.0,33.1190254,-88.5916703,6607.0,8.594532012939453
797,66.0,33.1190254,-88.5916703,6591.0,8.594532012939453
798,66.0,33.1190254,-88.5916703,6587.0,8.594532012939453
799,66.0,33.1190254,-88.5916703,6595.0,8.594532012939453
800,600.0,33.333333333333336,36.43333333333333,4500.0,0.588
801,600.0,33.333333333333336,36.43333333333333,4827.0,0.593
802,600.0,33.333333333333336,36.43333333333333,3091.1,0.513
803,600.0,33.333333333333336,36.43333333333333,3133.4,0.492
804,600.0,33.333333333333336,36.43333333333333,2740.2,0.457
805,600.0,33.333333333333336,36.43333333333333,2412.1,0.375
806,1097.0,38.93333333333333,106.81666666666666,13400.0,2.18
807,1097.0,38.93333333333333,106.81666666666666,13500.0,2.68
808,1097.0,38.93333333333333,106.81666666666666,12100.0,2.98
809,1097.0,38.93333333333333,106.81666666666666,13700.0,2.19
810,1097.0,38.93333333333333,106.81666666666666,13700.0,2.73
811,1097.0,38.93333333333333,106.81666666666666,12200.0,2.96
812,20.0,25.810999999999,-109.025,10015.3224,2.29
813,20.0,25.810999999999,-109.025,10024.39425,2.29
814,20.0,25.810999999999,-109.025,10378.1964,2.29
815,20.0,25.810999999999,-109.025,10768.28595,1.61
816,64.0,36.61666666666667,10.1403,14870.000000000002,8.946345329284668
817,64.0,36.61666666666667,10.1403,9300.0,8.733600616455078
818,66.0,21.4977975,70.4418231,4825.0,8.594532012939453
819,66.0,21.4977975,70.4418231,4015.0,8.594532012939453
820,66.0,21.4977975,70.4418231,2960.0,8.594532012939453
821,66.0,21.4977975,70.4418231,4195.0,8.594532012939453
822,66.0,21.4977975,70.4418231,4180.0,8.594532012939453
823,66.0,21.4977975,70.4418231,3750.0,8.594532012939453
824,52.1,25.9833,85.6667,71849.052,10.760971069335938
825,52.1,25.9833,85.6667,86091.8565,10.760971069335938
826,52.1,25.9833,85.6667,94256.5215,10.760971069335938
827,52.1,25.9833,85.6667,78380.784,10.760971069335938
828,52.1,25.9833,85.6667,74117.0145,10.760971069335938
829,52.1,25.9833,85.6667,93893.6475,10.760971069335938
830,52.1,25.9833,85.6667,89902.03349999999,10.760971069335938
831,582.17,24.59125,73.738417,7257.48,1.60571745
832,582.17,24.59125,73.738417,5715.2655,0.98883165
833,582.17,24.59125,73.738417,8890.413,1.95044775
834,582.17,24.59125,73.738417,5805.984,0.907185
835,582.17,24.59125,73.738417,4173.051,0.40823325
836,582.17,24.59125,73.738417,4173.051,0.40823325
837,101.0,-8.1625,113.71616666666668,2482.965345,1.92
838,101.0,-8.162528,113.71616666666668,2463.91446,1.47
839,101.0,-8.162528,113.71616666666668,2425.81269,1.96
840,101.0,-8.162528,113.71616666666668,2140.049415,2.75
841,103.0,34.7853,113.6398,2055.0,8.594532012939453
842,103.0,34.7853,113.6398,2952.0,8.594532012939453
843,103.0,34.7853,113.6398,3613.9,8.594532012939453
844,103.0,34.7853,113.6398,3522.5,8.594532012939453
845,103.0,34.7853,113.6398,4001.0,8.594532012939453
846,103.0,34.7853,113.6398,6578.0,8.594532012939453
847,103.0,34.7853,113.6398,7070.8,8.594532012939453
848,103.0,34.7853,113.6398,7168.9,8.594532012939453
849,103.0,34.7853,113.6398,3019.0,8.594532012939453
850,103.0,34.7853,113.6398,7190.0,8.594532012939453
851,103.0,34.7853,113.6398,6773.3,8.594532012939453
852,103.0,34.7853,113.6398,8137.4,8.635933876037598
853,103.0,34.7853,113.6398,2902.0,8.594532012939453
854,103.0,34.7853,113.6398,7215.8,8.594532012939453
855,143.0,-33.0,146.0,2113.74105,0.53
856,143.0,-33.0,146.0,2775.9861,0.45
857,143.0,-33.0,146.0,3120.7164,0.4599999999999999
858,143.0,-33.0,146.0,4544.99685,0.55
859,143.0,-33.0,146.0,2576.4054,0.49
860,143.0,-33.0,146.0,2866.7046,0.43
861,143.0,-33.0,146.0,3193.2912,0.4599999999999999
862,143.0,-33.0,146.0,4445.2065,0.5599999999999999
863,143.0,-33.0,146.0,1623.86115,0.37
864,143.0,-33.0,146.0,1796.2262999999998,0.32
865,143.0,-33.0,146.0,2177.244,0.37
866,143.0,-33.0,146.0,2694.33945,0.4
867,179.0,-35.1,147.4,2113.74105,0.53
868,179.0,-35.1,147.4,2775.9861,0.45
869,179.0,-35.1,147.4,3120.7164,0.4599999999999999
870,179.0,-35.1,147.4,4544.99685,0.55
871,179.0,-35.1,147.4,2576.4054,0.49
872,179.0,-35.1,147.4,2866.7046,0.43
873,179.0,-35.1,147.4,3193.2912,0.4599999999999999
874,179.0,-35.1,147.4,4445.2065,0.5599999999999999
875,28.0,36.833333333333336,116.56666666666666,1848.0,8.916229248046875
876,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
877,28.0,36.833333333333336,116.56666666666666,4829.0,8.69219970703125
878,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
879,28.0,36.833333333333336,116.56666666666666,4905.0,1.39
880,28.0,36.833333333333336,116.56666666666666,5229.0,1.41
881,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
882,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
883,1139.0,25.5325,-103.4325,8210.0,0.707
884,1139.0,25.5325,-103.4325,6190.0,0.612
885,1139.0,25.5325,-103.4325,8670.0,0.897
886,1139.0,25.5325,-103.4325,5300.0,0.61
887,1139.0,25.5325,-103.4325,7140.0,0.767
888,1139.0,25.5325,-103.4325,7370.0,0.945
889,1139.0,25.5325,-103.4325,5890.0,0.83
890,44.0,25.6440845,85.906508,3202.3630499999995,8.594532012939453
891,210.0,48.7131143,21.2580351,3302.1534,8.823047637939453
892,44.0,25.6440845,85.906508,2531.04615,8.594532012939453
893,210.0,48.7131143,21.2580351,2884.8483,9.047075271606445
894,1945.0,14.149166666666666,38.28388888888889,13700.0,8.848677635192871
895,1945.0,14.149166666666666,38.28388888888889,29900.0,4.702
896,1945.0,14.149166666666666,38.28388888888889,25570.0,9.966034889221191
897,89.0,47.0553,21.4542,14195930.25105,19.116601943969727
898,89.0,47.0553,21.4542,13630599.7746,19.116601943969727
899,6.0,-0.94924,100.35427,9071.85,8.635933876037598
900,28.0,36.833333333333336,116.56666666666666,1848.0,0.4599999999999999
901,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
902,28.0,36.833333333333336,116.56666666666666,4829.0,0.77
903,28.0,36.833333333333336,116.56666666666666,4751.0,0.85
904,28.0,36.833333333333336,116.56666666666666,4905.0,1.39
905,28.0,36.833333333333336,116.56666666666666,5229.0,1.41
906,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
907,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
908,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
909,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
910,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
911,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
912,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
913,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
914,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
915,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
916,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
917,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
918,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
919,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
920,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
921,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
922,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
923,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
924,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
925,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
926,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
931,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
932,28.0,36.833333333333336,116.56666666666666,4751.0,0.85
933,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
934,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
935,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
936,28.0,36.833333333333336,116.56666666666666,5715.0,1.4300000000000002
937,28.0,36.833333333333336,116.56666666666666,5629.0,1.44
938,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
939,1866.0,18.35,18.47,1784.01,8.594532012939453
940,1866.0,18.35,18.47,2131.51,8.594532012939453
941,1866.0,18.35,18.47,1065.91,8.594532012939453
942,1866.0,18.35,18.47,1284.15,8.594532012939453
943,1866.0,18.35,18.47,1987.17,8.594532012939453
944,1866.0,18.35,18.47,1441.53,8.594532012939453
945,1866.0,18.35,18.47,1540.37,8.594532012939453
946,1866.0,18.35,18.47,1702.83,8.594532012939453
947,1427.0,40.44916666666666,-104.63667,15730.0,9.768288612365723
948,1427.0,40.44916666666666,-104.63667,12670.0,8.946345329284668
949,1427.0,40.44916666666666,-104.63667,8100.0,8.830930709838867
950,1189.0,41.893036,-103.684017,2500.0,9.08986759185791
951,1189.0,41.893036,-103.684017,1200.0,9.08986759185791
952,1189.0,41.893036,-103.684017,1500.0,9.08986759185791
953,1189.0,41.893036,-103.684017,3000.0,4.4
954,1189.0,41.893036,-103.684017,2100.0,17.1
955,1189.0,41.893036,-103.684017,1800.0,17.1
956,1189.0,41.893036,-103.684017,3800.0,1.7
957,1189.0,41.893036,-103.684017,2800.0,0.5
958,1189.0,41.893036,-103.684017,3100.0,20.8
959,1189.0,41.893036,-103.684017,3900.0,0.6
960,1189.0,41.893036,-103.684017,3000.0,0.4
961,1189.0,41.893036,-103.684017,2600.0,18.9
962,1189.0,41.893036,-103.684017,4100.0,0.6
963,1189.0,41.893036,-103.684017,2800.0,0.3
964,1189.0,41.893036,-103.684017,3600.0,17.0
965,1459.0,7.217,37.595,91.488488,2.21
966,1459.0,7.217,37.595,83.28320000000001,1.62
967,1170.0,35.18333333333333,-102.1,11283.0,1.345
968,1170.0,35.18333333333333,-102.1,13195.0,1.376
969,1170.0,35.18333333333333,-102.1,813.0,0.216
970,1170.0,35.18333333333333,-102.1,4829.0,1.251
971,28.0,36.833333333333336,116.56666666666666,1848.0,8.916229248046875
972,28.0,36.833333333333336,116.56666666666666,4500.0,0.91
973,28.0,36.833333333333336,116.56666666666666,4829.0,8.69219970703125
974,28.0,36.833333333333336,116.56666666666666,4751.0,0.77
975,28.0,36.833333333333336,116.56666666666666,5175.0,8.69219970703125
976,28.0,36.833333333333336,116.56666666666666,5230.0,8.69219970703125
977,28.0,36.833333333333336,116.56666666666666,5629.0,8.69219970703125
978,28.0,36.833333333333336,116.56666666666666,5716.0,1.42
989,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
990,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
991,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
992,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
993,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
994,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
995,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
996,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
997,600.0,33.333333333333336,36.43333333333333,12981.81735,1.97
998,600.0,33.333333333333336,36.43333333333333,10840.860749999998,1.65
999,600.0,33.333333333333336,36.43333333333333,12782.23665,1.94
1000,600.0,33.333333333333336,36.43333333333333,12637.087049999998,1.92
1001,328.0,37.1,10.5,7894.0,8.733600616455078
1002,328.0,37.1,10.5,7597.0,8.733600616455078
1003,328.0,37.1,10.5,6651.0,8.69219970703125
1004,328.0,37.1,10.5,7452.000000000001,8.733600616455078
1005,328.0,37.1,10.5,7387.0,8.733600616455078
1006,328.0,37.1,10.5,6351.0,8.69219970703125
1007,328.0,37.1,10.5,2588.9999999999995,8.916229248046875
1008,328.0,37.1,10.5,2698.0,8.916229248046875
1009,328.0,37.1,10.5,2086.0,8.916229248046875
1010,60.0,-2.996722,-60.02233333333333,7166.7615,8.594532012939453
1011,60.0,-2.996722,-60.02233333333333,9616.160999999998,8.635933876037598
1012,60.0,-2.996722,-60.02233333333333,6622.450499999999,8.594532012939453
1015,20.0,39.4175,-0.4184,44000.0,43.6
1016,20.0,39.4175,-0.4184,44000.0,34.1
1017,20.0,39.4175,-0.4184,44000.0,10.180791854858398
1018,20.0,39.4175,-0.4184,78000.0,24.76
1019,20.0,39.4175,-0.4184,70900.0,30.28
1020,20.0,39.4175,-0.4184,58500.0,37.19
1021,20.0,39.4175,-0.4184,49100.0,28.15
1022,20.0,39.4175,-0.4184,89300.0,24.42
1023,20.0,39.4175,-0.4184,77200.0,10.37
1024,20.0,39.4175,-0.4184,55700.0,10.04
1025,20.0,39.4175,-0.4184,15400.0,4.21
1026,20.0,39.4175,-0.4184,118900.0,42.8
1027,20.0,39.4175,-0.4184,119800.0,36.4
1028,20.0,39.4175,-0.4184,135200.0,33.38
1029,20.0,39.4175,-0.4184,119800.0,36.4
1030,20.0,39.4175,-0.4184,109700.0,47.45
1031,20.0,39.4175,-0.4184,109700.0,47.45
1032,20.0,39.4175,-0.4184,88100.0,54.69
1033,20.0,39.4175,-0.4184,98900.0,49.04
1035,20.0,39.4175,-0.4184,73900.0,21.28
1036,20.0,39.4175,-0.4184,78900.0,22.73
1037,20.0,39.4175,-0.4184,53500.0,17.23
1038,20.0,39.4175,-0.4184,52000.0,16.83
1039,20.0,39.4175,-0.4184,42800.0,12.38
1040,20.0,39.4175,-0.4184,51100.0,13.71
1041,20.0,39.4175,-0.4184,63800.0,17.48
1042,20.0,39.4175,-0.4184,47100.0,13.41
1043,20.0,39.4175,-0.4184,57400.0,18.08
1048,0.0,22.7775,-47.2958,2500.0,0.78
1049,0.0,22.7775,-47.2958,3500.0,0.61
1050,0.0,22.7775,-47.2958,3000.0,0.61
1051,0.0,22.7775,-47.2958,2400.0,0.78
1052,0.0,22.7775,-47.2958,2000.0,0.61
1053,0.0,22.7775,-47.2958,3400.0,0.78
1054,0.0,22.7775,-47.2958,4200.0,0.61
1055,0.0,22.7775,-47.2958,3400.0,0.61
1056,0.0,22.7775,-47.2958,2900.0,0.78
1057,0.0,22.7775,-47.2958,2200.0,0.61
1058,0.0,22.7775,-47.2958,2600.0,0.78
1059,0.0,22.7775,-47.2958,3300.0,0.61
1060,0.0,22.7775,-47.2958,3000.0,0.61
1061,0.0,22.7775,-47.2958,2600.0,0.78
1062,0.0,22.7775,-47.2958,2200.0,0.61
1063,0.0,22.7775,-47.2958,2500.0,0.78
1064,0.0,22.7775,-47.2958,3500.0,0.61
1065,0.0,22.7775,-47.2958,3000.0,0.61
1066,0.0,22.7775,-47.2958,2400.0,0.78
1067,0.0,22.7775,-47.2958,2000.0,0.61
1068,976.0,-15.59875,-47.7075,2902.992,8.594532012939453
1069,976.0,-15.59875,-47.7075,2086.5255,8.594532012939453
1070,976.0,-15.59875,-47.7075,2540.1179999999995,8.594532012939453
1071,976.0,-15.59875,-47.7075,1995.807,8.594532012939453
1072,976.0,-15.59875,-47.7075,1814.37,8.594532012939453
1073,976.0,-15.59875,-47.7075,5080.235999999999,8.594532012939453
1074,976.0,-15.598694444444446,-47.7075,3628.74,8.594532012939453
1075,976.0,-15.59875,-47.7075,4445.2065,8.594532012939453
1076,976.0,-15.598694444444446,-47.7075,4445.2065,8.594532012939453
1077,976.0,-15.59875,-47.7075,4717.362,8.594532012939453
1078,0.0,22.7775,-47.2958,2500.0,0.78
1079,0.0,22.7775,-47.2958,3500.0,0.61
1080,0.0,22.7775,-47.2958,3000.0,0.61
1081,0.0,22.7775,-47.2958,2400.0,0.78
1082,0.0,22.7775,-47.2958,2000.0,0.61
1083,0.0,22.7775,-47.2958,3400.0,0.78
1084,0.0,22.7775,-47.2958,4200.0,0.61
1085,0.0,22.7775,-47.2958,3400.0,0.61
1086,0.0,22.7775,-47.2958,2900.0,0.78
1087,0.0,22.7775,-47.2958,2200.0,0.61
1088,0.0,22.7775,-47.2958,2600.0,0.78
1089,0.0,22.7775,-47.2958,3300.0,0.61
1090,0.0,22.7775,-47.2958,2600.0,0.78
1091,0.0,22.7775,-47.2958,2200.0,0.61
1092,179.0,-35.1,147.4,2113.74105,0.53
1093,179.0,-35.1,147.4,2775.9861,0.45
1094,179.0,-35.1,147.4,3120.7164,0.4599999999999999
1095,179.0,-35.1,147.4,4544.99685,0.55
1096,179.0,-35.1,147.4,2576.4054,0.49
1097,179.0,-35.1,147.4,2866.7046,0.43
1098,179.0,-35.1,147.4,3193.2912,0.4599999999999999
1099,179.0,-35.1,147.4,4445.2065,0.5599999999999999
1100,179.0,-35.1,147.4,1623.86115,0.37
1101,179.0,-35.1,147.4,1796.2262999999998,0.32
1102,179.0,-35.1,147.4,2177.244,0.37
1103,179.0,-35.1,147.4,2694.33945,0.4
1110,539.0,-22.7383,-47.6509,2200.0,1.17
1111,539.0,-22.7383,-47.6509,2300.0,0.99
1112,539.0,-22.7383,-47.6509,2600.0,0.94
1113,539.0,-22.7383,-47.6509,3000.0,0.96
1114,539.0,-22.7383,-47.6509,3500.0,0.97
1115,539.0,-22.7383,-47.6509,3400.0,0.83
1116,539.0,-22.7383,-47.6509,4400.0,0.88
1117,539.0,-22.7383,-47.6509,3300.0,0.61
1118,290.0,43.3541,-85.178,34969.260194999995,10.011372566223145
1119,290.0,43.3541,-85.178,41272.38157499999,10.180791854858398
1120,290.0,43.3541,-85.178,34969.260194999995,10.011372566223145
1121,290.0,43.3541,-85.178,41272.38157499999,10.180791854858398
1128,290.0,43.3541,-85.178,34969.260194999995,10.011372566223145
1129,290.0,43.3541,-85.178,41272.38157499999,10.180791854858398
1130,290.0,43.3541,-85.178,34969.260194999995,10.011372566223145
1131,290.0,43.3541,-85.178,41272.38157499999,10.180791854858398
1132,290.0,43.3541,-85.178,34969.260194999995,10.011372566223145
1133,290.0,43.3541,-85.178,41272.38157499999,10.180791854858398
1134,1360.0,39.4,100.35,10223.0,1.07
1135,1360.0,39.4,100.35,9086.0,1.06
1136,1360.0,39.4,100.35,9008.0,1.2
